"time","outputs[1]","outputs[2]","outputs[3]","outputs[4]"
0.64,4.4213921460649948E+00,3.4491897780392389E+00,2.3000000000000007E+00,0.0000000000000000E+00
0.65,4.4470751289751176E+00,3.4186124467586314E+00,2.4000000000000008E+00,0.0000000000000000E+00
0.66,4.4785623903681282E+00,3.3871251853656208E+00,2.5000000000000009E+00,0.0000000000000000E+00
0.67,4.5060760524587078E+00,3.3547171749045566E+00,2.6000000000000010E+00,0.0000000000000000E+00
0.68,4.5203171849840196E+00,3.3213777418167392E+00,2.7000000000000011E+00,0.0000000000000000E+00
0.69,4.5133770924041059E+00,3.2870963596258993E+00,2.8000000000000012E+00,0.0000000000000000E+00
0.7,4.4795125008670480E+00,3.2518626506004509E+00,2.9000000000000012E+00,0.0000000000000000E+00
0.71,4.4157087640752435E+00,3.2156663873922540E+00,3.0000000000000013E+00,0.0000000000000000E+00
0.72,4.3219759573783687E+00,3.1784974946516327E+00,3.1000000000000014E+00,0.0000000000000000E+00
0.73,4.2013488761823634E+00,3.1403460506183896E+00,3.2000000000000015E+00,0.0000000000000000E+00
0.74,4.0595909386746909E+00,3.1707741696534781E+00,3.2304281190350901E+00,0.0000000000000000E+00
0.75,3.9046309767770375E+00,3.2007013247875471E+00,3.2603552741691590E+00,0.0000000000000000E+00
0.76,3.7457880460003836E+00,3.2301227901758742E+00,3.2897767395574862E+00,0.0000000000000000E+00
0.77,3.5928601350665970E+00,3.2590339198280098E+00,3.3186878692096218E+00,0.0000000000000000E+00
0.78,3.4551659786022548E+00,3.2874301483414339E+00,3.3470840977230458E+00,0.0000000000000000E+00
0.79,3.3406337668109072E+00,3.3153069916224847E+00,3.3749609410040966E+00,0.0000000000000000E+00
0.8,3.2550259554294851E+00,3.3426600475944492E+00,3.4023139969760612E+00,0.0000000000000000E+00
0.81,3.2550259554294856E+00,3.3426600475944497E+00,3.4023139969760616E+00,0.0000000000000000E+00
0.82,3.2653265219086509E+00,3.3529606140736150E+00,3.4126145634552270E+00,0.0000000000000000E+00
0.83,3.2849193636517335E+00,3.3725534558166976E+00,3.4322074051983096E+00,0.0000000000000000E+00
0.84,3.3118865967975655E+00,3.3995206889625296E+00,3.4591746383441415E+00,0.0000000000000000E+00
0.85,3.3576502348383586E+00,3.4241916957568908E+00,3.4838456451385027E+00,0.0000000000000000E+00
0.86,3.4094051000614511E+00,3.4483142631453445E+00,3.5079682125269565E+00,0.0000000000000000E+00
0.87,3.4573701141919306E+00,3.4718845818948623E+00,3.5315385312764742E+00,0.0000000000000000E+00
0.88,3.4922431174613933E+00,3.4948989299788780E+00,3.5545528793604899E+00,0.0000000000000000E+00
0.89,3.5061121563183191E+00,3.5173536731650379E+00,3.5770076225466498E+00,0.0000000000000000E+00
0.9,3.4932306709077086E+00,3.5392452655890896E+00,3.5988992149707015E+00,0.0000000000000000E+00
0.91,3.4505807014562584E+00,3.5605702503148140E+00,3.6202241996964259E+00,0.0000000000000000E+00
0.92,3.3781689828885586E+00,3.5813252598799155E+00,3.6409792092615274E+00,0.0000000000000000E+00
0.93,3.2790269437635722E+00,3.5515070168277845E+00,3.6111609662093964E+00,1.0000000000000001E-01
0.94,3.1589146095315566E+00,3.5211123342250441E+00,3.5807662836066561E+00,2.0000000000000001E-01
0.95,3.0257573940225173E+00,3.4901381161648057E+00,3.5497920655464177E+00,3.0000000000000004E-01
0.96,2.8888709098410348E+00,3.4585813582555471E+00,3.5182353076371591E+00,4.0000000000000002E-01
0.97,2.7580496785315320E+00,3.4264391480955410E+00,3.4860930974771529E+00,5.0000000000000000E-01
0.98,2.6426089438196048E+00,3.3937086657327580E+00,3.4533626151143699E+00,5.9999999999999998E-01
0.99,2.5504733818355385E+00,3.3603871841101682E+00,3.4200411334917802E+00,6.9999999999999996E-01
1,2.4874019116256290E+00,3.3264720694963765E+00,3.3861260188779885E+00,7.9999999999999993E-01
1.01,2.4564244868153473E+00,3.2919607819015182E+00,3.3516147312831301E+00,8.9999999999999991E-01
1.02,2.4575459990991719E+00,3.2568508754783543E+00,3.3165048248599662E+00,9.9999999999999989E-01
1.03,2.4877462774681356E+00,3.2211399989084972E+00,3.2807939482901092E+00,1.0999999999999999E+00
1.04,2.5412761831752011E+00,3.1848258957737126E+00,3.2444798451553245E+00,1.2000000000000000E+00
1.05,2.6102208165276757E+00,3.1479064049122334E+00,3.2075603542938453E+00,1.3000000000000000E+00
1.06,2.6852747048320778E+00,3.1103794607600324E+00,3.1700334101416443E+00,1.4000000000000001E+00
1.07,2.7566530906276587E+00,3.0722430936769993E+00,3.1318970430586113E+00,1.5000000000000002E+00
1.08,2.8150501169032136E+00,3.0334954302579686E+00,3.0931493796395806E+00,1.6000000000000003E+00
1.09,2.8525501153912898E+00,2.9941346936285531E+00,3.0537886430101651E+00,1.7000000000000004E+00
1.1,2.8634027946344234E+00,2.9541592037257325E+00,3.0138131531073444E+00,1.8000000000000005E+00
1.11,2.8445864469595770E+00,2.9135673775631545E+00,2.9732213269447665E+00,1.9000000000000006E+00
1.12,2.7961040436861744E+00,2.8723577294811071E+00,2.9320116788627191E+00,2.0000000000000004E+00
1.13,2.7209832346568961E+00,2.8305288713811216E+00,2.8901828207627336E+00,2.1000000000000005E+00
1.14,2.6249802520913050E+00,2.7880795129451692E+00,2.8477334623267812E+00,2.2000000000000006E+00
1.15,2.5160167026732934E+00,2.7450084618394168E+00,2.8046624112210288E+00,2.3000000000000007E+00
1.16,2.4034043785471040E+00,2.7013146239025114E+00,2.7609685732841234E+00,2.4000000000000008E+00
1.17,2.2969339680858929E+00,2.6569970033183599E+00,2.7166509526999718E+00,2.5000000000000009E+00
1.18,2.2059168697383593E+00,2.6120547027733800E+00,2.6717086521549920E+00,2.6000000000000010E+00
1.19,2.1382739028594795E+00,2.5664869235981973E+00,2.6261408729798092E+00,2.7000000000000011E+00
1.2,2.0997601188308548E+00,2.5690242851285747E+00,2.6286782345101867E+00,2.7025373615303785E+00
1.21,2.0934015933346264E+00,2.5711437936273183E+00,2.6307977430089302E+00,2.7046568700291220E+00
1.22,2.1191993304556802E+00,2.5728451143994659E+00,2.6324990637810779E+00,2.7063581908012697E+00
1.23,2.1741292625230897E+00,2.5741279787867457E+00,2.6337819281683577E+00,2.7076410551885495E+00
1.24,2.2524383456908250E+00,2.5749921842099992E+00,2.6346461335916112E+00,2.7085052606118030E+00
1.25,2.3462077673468227E+00,2.5754375942011718E+00,2.6350915435827837E+00,2.7089506706029756E+00
1.26,2.4461281346757495E+00,2.5754641384248629E+00,2.6351180878064748E+00,2.7089772148266666E+00
1.27,2.5412337863052641E+00,2.5754641384248629E+00,2.6351180878064748E+00,2.7089772148266666E+00
1.28,2.6221354857427572E+00,2.5754641384248629E+00,2.6351180878064748E+00,2.7089772148266666E+00
1.29,2.6809140109720024E+00,2.5754641384248629E+00,2.6351180878064748E+00,2.7089772148266666E+00
1.3,2.7118157104094944E+00,2.5754641384248629E+00,2.6351180878064748E+00,2.7089772148266666E+00
1.31,2.7118157104094913E+00,2.5754641384248629E+00,2.6351180878064748E+00,2.7089772148266666E+00
1.32,2.6809140109719940E+00,2.5754641384248629E+00,2.6351180878064748E+00,2.7089772148266666E+00
1.33,2.6221354857427444E+00,2.5754641384248629E+00,2.6351180878064748E+00,2.7089772148266666E+00
1.34,2.5412337863052481E+00,2.5754641384248629E+00,2.6351180878064748E+00,2.7089772148266666E+00
1.35,2.4461281346757318E+00,2.5754641384248629E+00,2.6351180878064748E+00,2.7089772148266666E+00
1.36,2.3461281346757317E+00,2.5754641384248629E+00,2.6351180878064748E+00,2.7089772148266666E+00
1.37,2.2510224830462171E+00,2.5754641384248629E+00,2.6351180878064748E+00,2.7089772148266666E+00
1.38,2.1701207836087240E+00,2.5754641384248629E+00,2.6351180878064748E+00,2.7089772148266666E+00
1.39,2.1113422583794792E+00,2.5754641384248629E+00,2.6351180878064748E+00,2.7089772148266666E+00
1.4,2.0804405589419876E+00,2.5754641384248629E+00,2.6351180878064748E+00,2.7089772148266666E+00
1.41,2.0804405589419912E+00,2.5754641384248629E+00,2.6351180878064748E+00,2.7089772148266666E+00
1.42,2.1113422583794885E+00,2.5754641384248629E+00,2.6351180878064748E+00,2.7089772148266666E+00
1.43,2.1701207836087382E+00,2.5754641384248629E+00,2.6351180878064748E+00,2.7089772148266666E+00
1.44,2.2510224830462349E+00,2.5754641384248629E+00,2.6351180878064748E+00,2.7089772148266666E+00
1.45,2.3461281346757512E+00,2.5754641384248629E+00,2.6351180878064748E+00,2.7089772148266666E+00
1.46,2.4461281346757513E+00,2.5754641384248629E+00,2.6351180878064748E+00,2.7089772148266666E+00
1.47,2.5412337863052659E+00,2.5754641384248629E+00,2.6351180878064748E+00,2.7089772148266666E+00
1.48,2.6221354857427586E+00,2.5754641384248629E+00,2.6351180878064748E+00,2.7089772148266666E+00
1.49,2.6809140109720033E+00,2.5754641384248629E+00,2.6351180878064748E+00,2.7089772148266666E+00
1.5,2.7118157104094913E+00,2.5754641384248629E+00,2.6351180878064748E+00,2.7089772148266666E+00
