"time","der_p","der_T"
0.272,0.0000000000000000E+000,0.0000000000000000E+000
0.274,0.0000000000000000E+000,0.0000000000000000E+000
0.276,0.0000000000000000E+000,0.0000000000000000E+000
0.278,0.0000000000000000E+000,0.0000000000000000E+000
0.28,0.0000000000000000E+000,0.0000000000000000E+000
0.282,0.0000000000000000E+000,0.0000000000000000E+000
0.284,0.0000000000000000E+000,0.0000000000000000E+000
0.286,0.0000000000000000E+000,0.0000000000000000E+000
0.288,0.0000000000000000E+000,0.0000000000000000E+000
0.29,0.0000000000000000E+000,0.0000000000000000E+000
0.292,0.0000000000000000E+000,0.0000000000000000E+000
0.294,0.0000000000000000E+000,0.0000000000000000E+000
0.296,0.0000000000000000E+000,0.0000000000000000E+000
0.298,0.0000000000000000E+000,0.0000000000000000E+000
0.3,-1.0231815394945443E-012,-1.1990408665951691E-014
0.302,-8.9748939255374580E+000,-1.1376681994688442E-001
0.304,-1.7300438214581050E+001,-2.2569180590623950E-001
0.306,-2.4984153725360784E+001,-3.3578439724922038E-001
0.308,-3.2033561267163577E+001,-4.4405403252887732E-001
0.31,-3.8456181600321770E+001,-5.5051014948015065E-001
0.312,-4.4259535436244391E+001,-6.5516218501995516E-001
0.314,-4.9451143437389192E+001,-7.5801957524721419E-001
0.316,-5.4038526217283447E+001,-8.5909175544290217E-001
0.318,-5.8029204340513729E+001,-9.5838816007009930E-001
0.32,-6.1430698322765011E+001,-1.0559182227740656E+000
0.322,-6.4250528630769622E+001,-1.1516913763821792E+000
0.324,-6.6496215682345223E+001,-1.2457170529040322E+000
0.326,-6.8175279846389458E+001,-1.3380046835316410E+000
0.328,-6.9295241442897009E+001,-1.4285636986392629E+000
0.33,-6.9863620742905368E+001,-1.5174035277834053E+000
0.332,-6.9887937968581696E+001,-1.6045335997031454E+000
0.334,-6.9375713293170520E+001,-1.6899633423200338E+000
0.336,-6.8334466841028643E+001,-1.7737021827379327E+000
0.338,-6.6771718687556927E+001,-1.8557595472435122E+000
0.34,-6.4694988859326486E+001,-1.9361448613058339E+000
0.342,-6.2111797333957270E+001,-2.0148675495766626E+000
0.344,-5.9029664040171042E+001,-2.0919370358904490E+000
0.346,-5.5456108857860272E+001,-2.1673627432644507E+000
0.348,-5.1398651617966493E+001,-2.2411540938984462E+000
0.35,-4.6864812102565907E+001,-2.3133205091753735E+000
0.352,-4.1862110044850965E+001,-2.3838714096607716E+000
0.354,-3.6398065129133329E+001,-2.4528162151031703E+000
0.356,-3.0480196990847844E+001,-2.5201643444340482E+000
0.358,-2.4116025216554021E+001,-2.5859252157678849E+000
0.36,-1.7313069343939674E+001,-2.6501082464021972E+000
0.362,-1.0078848861823417E+001,-2.7127228528176963E+000
0.364,-2.4208832101869575E+000,-2.7737784506780114E+000
0.366,5.6533082199387081E+000,-2.8332844548299305E+000
0.368,1.4136206086265588E+001,-2.8912502793038115E+000
0.37,2.3020291095483799E+001,-2.9476853373129313E+000
0.372,3.2298044003015775E+001,-3.0025990412541130E+000
0.374,4.1961945613261037E+001,-3.0560008027071626E+000
0.376,5.2004476779339939E+001,-3.1079000324357833E+000
0.378,6.2418118403316612E+001,-3.1583061403866095E+000
0.38,7.3195351436066289E+001,-3.2072285356902914E+000
0.382,8.4328643712171811E+001,-3.2546768879636536E+000
0.384,9.5810462651895136E+001,-3.3006608752190560E+000
0.386,1.0763331466357351E+002,-3.3451894017730188E+000
0.388,1.1978968092393347E+002,-3.3882718728879779E+000
0.39,1.3227204265857944E+002,-3.4299176930064297E+000
0.392,1.4507288114229033E+002,-3.4701362657502521E+000
0.394,1.5818467769875281E+002,-3.5089369939217776E+000
0.396,1.7159991370070946E+002,-3.5463292795029551E+000
0.398,1.8531107056991652E+002,-3.5823225236553808E+000
0.4,1.9931062977714498E+002,-3.6169261267212631E+000
0.402,2.1359107284221443E+002,-3.6501494882225529E+000
0.404,2.2814488133383014E+002,-3.6820020068609569E+000
0.406,2.4296453686986320E+002,-3.7124930805189713E+000
0.408,2.5804252111706410E+002,-3.7416321062587738E+000
0.41,2.7337131579117772E+002,-3.7694284803231022E+000
0.412,2.8894340265707518E+002,-3.7958915981346237E+000
0.414,3.0475126352848912E+002,-3.8210308542964868E+000
0.416,3.2078738026818627E+002,-3.8448556425921936E+000
0.418,3.3704423478791909E+002,-3.8673753559858253E+000
0.42,3.5351430904846950E+002,-3.8885993866215638E+000
0.422,3.7019008505946476E+002,-3.9085371258244281E+000
0.424,3.8706404487969206E+002,-3.9271979640994403E+000
0.426,4.0412867061672972E+002,-3.9445912911331069E+000
0.428,4.2137644442731448E+002,-3.9607264957914645E+000
0.43,4.3879984851701357E+002,-3.9756129661221342E+000
0.432,4.5639136514040683E+002,-3.9892600893527135E+000
0.434,4.7414347660103732E+002,-4.0016772518924970E+000
0.436,4.9204866525141011E+002,-4.0128738393304477E+000
0.438,5.1009941349303796E+002,-4.0228592364373288E+000
0.44,5.2828820377624049E+002,-4.0316428271642222E+000
0.442,5.4660751860043808E+002,-4.0392339946435314E+000
0.444,5.6504984051400197E+002,-4.0456421211882567E+000
0.446,5.8360765211414832E+002,-4.0508765882926197E+000
0.448,6.0227343604709063E+002,-4.0549467766319074E+000
0.45,6.2103967500797921E+002,-4.0578620660627296E+000
0.452,6.3989885174090591E+002,-4.0596318356224561E+000
0.454,6.5884344903889848E+002,-4.0602654635300555E+000
0.456,6.7786594974391323E+002,-4.0597723271851525E+000
0.458,6.9695883674683955E+002,-4.0581618031694697E+000
0.46,7.1611459298754528E+002,-4.0554432672456642E+000
0.462,7.3532570145466707E+002,-4.0516260943573599E+000
0.464,7.5458464518596770E+002,-4.0467196586304466E+000
0.466,7.7388390726797604E+002,-4.0407333333718576E+000
0.468,7.9321597083618667E+002,-4.0336764910696372E+000
0.47,8.1257331907500577E+002,-4.0255585033942225E+000
0.472,8.3194843521775090E+002,-4.0163887411970300E+000
0.474,8.5133380254664633E+002,-4.0061765745115467E+000
0.476,8.7072190439287408E+002,-3.9949313725523226E+000
0.478,8.9010522413635579E+002,-3.9826625037167029E+000
0.48,9.0947624520612874E+002,-3.9693793355825489E+000
0.482,9.2882745107990604E+002,-3.9550912349106122E+000
0.484,9.4815132528451409E+002,-3.9398075676428750E+000
0.486,9.6744035139550488E+002,-3.9235376989034583E+000
0.488,9.8668701303737180E+002,-3.9062909929986480E+000
0.49,1.0058837938834915E+003,-3.8880768134163244E+000
0.492,1.0250231776561243E+003,-3.8689045228266181E+000
0.494,1.0440976481264620E+003,-3.8487834830819780E+000
0.496,1.0630996891144089E+003,-3.8277230552165635E+000
0.498,1.0820217844889050E+003,-3.8057325994469355E+000
0.5,1.1008564181677616E+003,-3.7828214751720934E+000
0.502,1.1195960741175472E+003,-3.7589990409728853E+000
0.504,1.1382332363537512E+003,-3.7342746546126890E+000
0.506,1.1567603889407210E+003,-3.7086576730372514E+000
0.508,1.1751700159916650E+003,-3.6821574523749305E+000
0.51,1.1934546016686472E+003,-3.6547833479361183E+000
0.512,1.2116066301825842E+003,-3.6265447142141229E+000
0.514,1.2296185857932976E+003,-3.5974509048841550E+000
0.516,1.2474829528092946E+003,-3.5675112728048597E+000
0.518,1.2651922155881380E+003,-3.5367351700170984E+000
0.52,1.2827388585360236E+003,-3.5051319477439660E+000
0.522,1.3001153661081978E+003,-3.4727109563921283E+000
0.524,1.3173142228085808E+003,-3.4394815455505934E+000
0.526,1.3343279131899817E+003,-3.4054530639907541E+000
0.528,1.3511489218540382E+003,-3.3706348596676947E+000
0.53,1.3677697334512709E+003,-3.3350362797187625E+000
0.532,1.3841828326808620E+003,-3.2986666704646703E+000
0.534,1.4003807042909793E+003,-3.2615353774086904E+000
0.536,1.4163558330786054E+003,-3.2236517452373401E+000
0.538,1.4321007038894359E+003,-3.1850251178204081E+000
0.54,1.4476078016179777E+003,-3.1456648382101906E+000
0.542,1.4628696112077055E+003,-3.1055802486429704E+000
0.544,1.4778786176507490E+003,-3.0647806905378068E+000
0.546,1.4926273059880884E+003,-3.0232755044968291E+000
0.548,1.5071081613095635E+003,-2.9810740303056491E+000
0.55,1.5213136687536535E+003,-2.9381856069332271E+000
0.552,1.5352363135077890E+003,-2.8946195725321111E+000
0.554,1.5488685808081987E+003,-2.8503852644378598E+000
0.556,1.5622029559397940E+003,-2.8054920191697184E+000
0.558,1.5752319242362778E+003,-2.7599491724304479E+000
0.56,1.5879479710802875E+003,-2.7137660591065629E+000
0.562,1.6003435819030933E+003,-2.6669520132679807E+000
0.564,1.6124112421847922E+003,-2.6195163681678917E+000
0.566,1.6241434374543087E+003,-2.5714684562439492E+000
0.568,1.6355326532891941E+003,-2.5228176091169643E+000
0.57,1.6465713753159130E+003,-2.4735731575919266E+000
0.572,1.6572520892097073E+003,-2.4237444316570533E+000
0.574,1.6675672806944285E+003,-2.3733407604852204E+000
0.576,1.6775094355428882E+003,-2.3223714724328195E+000
0.578,1.6870710395765113E+003,-2.2708458950400292E+000
0.58,1.6962445786655303E+003,-2.2187733550312099E+000
0.582,1.7050225387289274E+003,-2.1661631783147808E+000
0.584,1.7133974057344403E+003,-2.1130246899834182E+000
0.586,1.7213616656985489E+003,-2.0593672143135926E+000
0.588,1.7289078046865307E+003,-2.0052000747661136E+000
0.59,1.7360283088122655E+003,-1.9505325939860358E+000
0.592,1.7427156642385498E+003,-1.8953740938028487E+000
0.594,1.7489623571767879E+003,-1.8397338952301743E+000
0.596,1.7547608738871222E+003,-1.7836213184656575E+000
0.598,1.7601037006785471E+003,-1.7270456828920293E+000
0.6,1.7649833239086602E+003,-1.6700163070759531E+000
0.602,1.7693922299838682E+003,-1.6125425087689176E+000
0.604,1.7733229053591822E+003,-1.5546336049064555E+000
0.606,1.7767678365384454E+003,-1.4962989116093330E+000
0.608,1.7797195100742272E+003,-1.4375477441825937E+000
0.61,1.7821704125676877E+003,-1.3783894171156641E+000
0.612,1.7841130306688538E+003,-1.3188332440832866E+000
0.614,1.7855398510763473E+003,-1.2588885379446471E+000
0.616,1.7864433605375309E+003,-1.1985646107434560E+000
0.618,1.7868160458484399E+003,-1.1378707737088258E+000
0.62,1.7866503938539502E+003,-1.0768163372544755E+000
0.622,1.7859388914474150E+003,-1.0154106109787997E+000
0.624,1.7846740255710347E+003,-9.5366290366568740E-001
0.626,1.7828482832156860E+003,-8.9158252328367504E-001
0.628,1.7804541514208495E+003,-8.2917877698658793E-001
0.63,1.7774841172748133E+003,-7.6646097111312717E-001
0.632,1.7739306679144515E+003,-7.0343841118727413E-001
0.634,1.7697862905253212E+003,-6.4012040191821151E-001
0.636,1.7650434723417552E+003,-5.7651624720045325E-001
0.638,1.7596947006466562E+003,-5.1263525011360223E-001
0.64,1.7537324627716721E+003,-4.4848671292266595E-001
0.642,1.7471492460970237E+003,-3.8407993707816446E-001
0.644,1.7399375380516826E+003,-3.1942422321581732E-001
0.646,1.7320898261132929E+003,-2.5452887115688838E-001
0.648,1.7235985978080680E+003,-1.8940317990827438E-001
0.65,1.7144563407109886E+003,-1.2405644766220736E-001
0.652,1.7046555424456124E+003,-5.8497971796614978E-002
0.654,1.6941886906841769E+003,7.2629511248545331E-003
0.656,1.6830482731475649E+003,7.3217025353038534E-002
0.658,1.6712267776053081E+003,1.3935495595296488E-001
0.66,1.6587166918755743E+003,2.0566744880387000E-001
0.662,1.6455105038252086E+003,2.7214521059915786E-001
0.664,1.6316007013696194E+003,3.3877894884647186E-001
0.666,1.6169797724729310E+003,4.0555937186742808E-001
0.668,1.6016402051478449E+003,4.7247718879790035E-001
0.67,1.5855744874556940E+003,5.3952310958744543E-001
0.672,1.5687751075064884E+003,6.0668784499996797E-001
0.674,1.5512345534588108E+003,6.7396210661298928E-001
0.676,1.5329453135198805E+003,7.4133660681807789E-001
0.678,1.5138998759455512E+003,8.0880205882058898E-001
0.68,1.4940907290402506E+003,8.7634917663965384E-001
0.682,1.4735103611570548E+003,9.4396867510811000E-001
0.684,1.4521512606976562E+003,1.0116512698725793E+000
0.686,1.4300059161123181E+003,1.0793876773933500E+000
0.688,1.4070668158999270E+003,1.1471686149442337E+000
0.69,1.3833264486079843E+003,1.2149848006126931E+000
0.692,1.3587773028325682E+003,1.2828269532996615E+000
0.694,1.3334118672183617E+003,1.3506857927196050E+000
0.696,1.3072226304586384E+003,1.4185520394003888E+000
0.698,1.2802020812952594E+003,1.4864164146832888E+000
0.7,1.2523427085186886E+003,1.5542696407229180E+000
0.702,1.2523394292997536E+003,1.5542147648425497E+000
0.704,1.2523361502694156E+003,1.5541598919080621E+000
0.706,1.2523328714276631E+003,1.5541050219192671E+000
0.708,1.2523295927744934E+003,1.5540501548760035E+000
0.71,1.2523263143098948E+003,1.5539952907780827E+000
0.712,1.2523230360338619E+003,1.5539404296253354E+000
0.714,1.2523197579463858E+003,1.5538855714175814E+000
0.716,1.2523164800474603E+003,1.5538307161546503E+000
0.718,1.2523132023370770E+003,1.5537758638363615E+000
0.72,1.2523099248152271E+003,1.5537210144625369E+000
0.722,1.2523066474819059E+003,1.5536661680330079E+000
0.724,1.2523033703371052E+003,1.5536113245475984E+000
0.726,1.2523000933808130E+003,1.5535564840061185E+000
0.728,1.2522968166130270E+003,1.5535016464084090E+000
0.73,1.2522935400337374E+003,1.5534468117542848E+000
0.732,1.2522902636429353E+003,1.5533919800435692E+000
0.734,1.2522869874406194E+003,1.5533371512761029E+000
0.736,1.2522837114267754E+003,1.5532823254516914E+000
0.738,1.2522804356013944E+003,1.5532275025701547E+000
0.74,1.2522771599644748E+003,1.5531726826313357E+000
0.742,1.2522738845160070E+003,1.5531178656350504E+000
0.744,1.2522706092559827E+003,1.5530630515811217E+000
0.746,1.2522673341843922E+003,1.5530082404693686E+000
0.748,1.2522640593012313E+003,1.5529534322996252E+000
0.75,1.2522607846064902E+003,1.5528986270717084E+000
0.752,1.2522575101001632E+003,1.5528438247854484E+000
0.754,1.2522542357822429E+003,1.5527890254406700E+000
0.756,1.2522509616527193E+003,1.5527342290371924E+000
0.758,1.2522476877115864E+003,1.5526794355748403E+000
0.76,1.2522444139588363E+003,1.5526246450534411E+000
0.762,1.2522411403944600E+003,1.5525698574728128E+000
0.764,1.2522378670184528E+003,1.5525150728327894E+000
0.766,1.2522345938308044E+003,1.5524602911331875E+000
0.768,1.2522313208315093E+003,1.5524055123738367E+000
0.77,1.2522280480205613E+003,1.5523507365545663E+000
0.772,1.2522247753979473E+003,1.5522959636751841E+000
0.774,1.2522215029636659E+003,1.5522411937355318E+000
0.776,1.2522182307177025E+003,1.5521864267354142E+000
0.778,1.2522149586600551E+003,1.5521316626746737E+000
0.78,1.2522116867907157E+003,1.5520769015531308E+000
0.782,1.2522084151096744E+003,1.5520221433706047E+000
0.784,1.2522051436169249E+003,1.5519673881269236E+000
0.786,1.2522018723124606E+003,1.5519126358219151E+000
0.788,1.2521986011962711E+003,1.5518578864553958E+000
0.79,1.2521953302683507E+003,1.5518031400271957E+000
0.792,1.2521920595286936E+003,1.5517483965371430E+000
0.794,1.2521887889772895E+003,1.5516936559850558E+000
0.796,1.2521855186141306E+003,1.5516389183707582E+000
0.798,1.2521822484392089E+003,1.5515841836940729E+000
0.8,1.2521789784525199E+003,1.5515294519548342E+000
0.802,1.2521757086540533E+003,1.5514747231528587E+000
0.804,1.2521724390438033E+003,1.5514199972879761E+000
0.806,1.2521691696217617E+003,1.5513652743600108E+000
0.808,1.2521659003879197E+003,1.5513105543687802E+000
0.81,1.2521626313422728E+003,1.5512558373141214E+000
0.812,1.2521593624848094E+003,1.5512011231958471E+000
0.814,1.2521560938155239E+003,1.5511464120137870E+000
0.816,1.2521528253344068E+003,1.5510917037677598E+000
0.818,1.2521495570414559E+003,1.5510369984576069E+000
0.82,1.2521462889366580E+003,1.5509822960831356E+000
0.822,1.2521430210200062E+003,1.5509275966441762E+000
0.824,1.2521397532914980E+003,1.5508729001405632E+000
0.826,1.2521364857511189E+003,1.5508182065721050E+000
0.828,1.2521332183988643E+003,1.5507635159386337E+000
0.83,1.2521299512347305E+003,1.5507088282399850E+000
0.832,1.2521266842587024E+003,1.5506541434759642E+000
0.834,1.2521234174707786E+003,1.5505994616464125E+000
0.836,1.2521201508709473E+003,1.5505447827511423E+000
0.838,1.2521168844592034E+003,1.5504901067899861E+000
0.84,1.2521136182355365E+003,1.5504354337627599E+000
0.842,1.2521103521999435E+003,1.5503807636693037E+000
0.844,1.2521070863524155E+003,1.5503260965094383E+000
0.846,1.2521038206929420E+003,1.5502714322829783E+000
0.848,1.2521005552215165E+003,1.5502167709897534E+000
0.85,1.2520972899381341E+003,1.5501621126295957E+000
0.852,1.2520940248427851E+003,1.5501074572023248E+000
0.854,1.2520907599354600E+003,1.5500528047077591E+000
0.856,1.2520874952161550E+003,1.5499981551457358E+000
0.858,1.2520842306848638E+003,1.5499435085160833E+000
0.86,1.2520809663415710E+003,1.5498888648186036E+000
0.862,1.2520777021862752E+003,1.5498342240531418E+000
0.864,1.2520744382189685E+003,1.5497795862195185E+000
0.866,1.2520711744396415E+003,1.5497249513175566E+000
0.868,1.2520679108482880E+003,1.5496703193470838E+000
0.87,1.2520646474448984E+003,1.5496156903079188E+000
0.872,1.2520613842294681E+003,1.5495610641998987E+000
0.874,1.2520581212019886E+003,1.5495064410228419E+000
0.876,1.2520548583624475E+003,1.5494518207765620E+000
0.878,1.2520515957108457E+003,1.5493972034609098E+000
0.88,1.2520483332471704E+003,1.5493425890756913E+000
0.882,1.2520450709714137E+003,1.5492879776207356E+000
0.884,1.2520418088835702E+003,1.5492333690958711E+000
0.886,1.2520385469836306E+003,1.5491787635009193E+000
0.888,1.2520352852715873E+003,1.5491241608357063E+000
0.89,1.2520320237474361E+003,1.5490695611000660E+000
0.892,1.2520287624111645E+003,1.5490149642938091E+000
0.894,1.2520255012627679E+003,1.5489603704167709E+000
0.896,1.2520222403022378E+003,1.5489057794687726E+000
0.898,1.2520189795295682E+003,1.5488511914496470E+000
0.9,1.2520157189447468E+003,1.5487966063592022E+000
0.902,1.2520124585477711E+003,1.5487420241972800E+000
0.904,1.2520091983386326E+003,1.5486874449637038E+000
0.906,1.2520059383173214E+003,1.5486328686582915E+000
0.908,1.2520026784838358E+003,1.5485782952808862E+000
0.91,1.2519994188381586E+003,1.5485237248312844E+000
0.912,1.2519961593802902E+003,1.5484691573093372E+000
0.914,1.2519929001102200E+003,1.5484145927148574E+000
0.916,1.2519896410279371E+003,1.5483600310476633E+000
0.918,1.2519863821334404E+003,1.5483054723076002E+000
0.92,1.2519831234267199E+003,1.5482509164944844E+000
0.922,1.2519798649077668E+003,1.5481963636081391E+000
0.924,1.2519766065765732E+003,1.5481418136483893E+000
0.926,1.2519733484331334E+003,1.5480872666150649E+000
0.928,1.2519700904774409E+003,1.5480327225079951E+000
0.93,1.2519668327094817E+003,1.5479781813269871E+000
0.932,1.2519635751292576E+003,1.5479236430718948E+000
0.934,1.2519603177367546E+003,1.5478691077425233E+000
0.936,1.2519570605319652E+003,1.5478145753386980E+000
0.938,1.2519538035148832E+003,1.5477600458602518E+000
0.94,1.2519505466855003E+003,1.5477055193070053E+000
0.942,1.2519472900438129E+003,1.5476509956787983E+000
0.944,1.2519440335898096E+003,1.5475964749754423E+000
0.946,1.2519407773234809E+003,1.5475419571967597E+000
0.948,1.2519375212448231E+003,1.5474874423425871E+000
0.95,1.2519342653538276E+003,1.5474329304127479E+000
0.952,1.2519310096504864E+003,1.5473784214070654E+000
0.954,1.2519277541347928E+003,1.5473239153253675E+000
0.956,1.2519244988067351E+003,1.5472694121674702E+000
0.958,1.2519212436663120E+003,1.5472149119332155E+000
0.96,1.2519179887135124E+003,1.5471604146224203E+000
0.962,1.2519147339483279E+003,1.5471059202349073E+000
0.964,1.2519114793707538E+003,1.5470514287705124E+000
0.966,1.2519082249807821E+003,1.5469969402290578E+000
0.968,1.2519049707784013E+003,1.5469424546103594E+000
0.97,1.2519017167636098E+003,1.5468879719142603E+000
0.972,1.2518984629363933E+003,1.5468334921405671E+000
0.974,1.2518952092967518E+003,1.5467790152891270E+000
0.976,1.2518919558446703E+003,1.5467245413597446E+000
0.978,1.2518887025801466E+003,1.5466700703522629E+000
0.98,1.2518854495031705E+003,1.5466156022664983E+000
