"time","outputs[1]","outputs[2]","outputs[3]","outputs[4]"
0.31,7.6050240693594446E+000,3.0263510821080541E+000,0.0000000000000000E+000,0.0000000000000000E+000
0.32,7.4815844357459627E+000,3.1188890162840410E+000,0.0000000000000000E+000,0.0000000000000000E+000
0.33,7.3307515888272725E+000,3.2109433379734837E+000,0.0000000000000000E+000,0.0000000000000000E+000
0.34,7.1582937166314009E+000,3.3024995107318600E+000,0.0000000000000000E+000,0.0000000000000000E+000
0.35,6.9721444989556067E+000,3.3935430767781387E+000,0.0000000000000000E+000,0.0000000000000000E+000
0.36,6.7816279164559150E+000,3.4840596592778303E+000,0.0000000000000000E+000,0.0000000000000000E+000
0.37,6.5965469594909729E+000,3.5740349646132570E+000,0.0000000000000000E+000,0.0000000000000000E+000
0.38,6.4262254400260561E+000,3.6634547846406789E+000,0.0000000000000000E+000,0.0000000000000000E+000
0.39,6.2785967005035612E+000,3.7523049989339268E+000,0.0000000000000000E+000,0.0000000000000000E+000
0.4,6.1594284229858145E+000,3.8405715770141793E+000,0.0000000000000000E+000,0.0000000000000000E+000
0.41,6.0717594194344553E+000,3.9282405805655385E+000,0.0000000000000000E+000,0.0000000000000000E+000
0.42,6.0156035338014364E+000,3.9152981656360528E+000,1.0000000000000009E-001,0.0000000000000000E+000
0.43,5.9879496398429009E+000,3.9017305848238357E+000,2.0000000000000018E-001,0.0000000000000000E+000
0.44,5.9830577346562901E+000,3.8875241894479413E+000,3.0000000000000027E-001,0.0000000000000000E+000
0.45,5.9930221440300988E+000,3.8726654317036484E+000,4.0000000000000036E-001,0.0000000000000000E+000
0.46,6.0085467089319309E+000,3.8571408668018159E+000,5.0000000000000044E-001,0.0000000000000000E+000
0.47,6.0198560722712902E+000,3.8409371550919720E+000,6.0000000000000053E-001,0.0000000000000000E+000
0.48,6.0176538626319589E+000,3.8240410641687981E+000,7.0000000000000062E-001,0.0000000000000000E+000
0.49,5.9940339810683234E+000,3.8064394709616796E+000,8.0000000000000071E-001,0.0000000000000000E+000
0.5,5.9432557876605054E+000,3.7881193638069917E+000,9.0000000000000024E-001,0.0000000000000000E+000
0.51,5.8623073069647056E+000,3.7690678445027905E+000,1.0000000000000004E+000,0.0000000000000000E+000
0.52,5.7512013216844107E+000,3.7492721303455898E+000,1.1000000000000005E+000,0.0000000000000000E+000
0.53,5.6129753706518555E+000,3.7287195561488971E+000,1.2000000000000006E+000,0.0000000000000000E+000
0.54,5.4533956511200623E+000,3.7073975762431943E+000,1.3000000000000007E+000,0.0000000000000000E+000
0.55,5.2803938092766964E+000,3.6852937664570447E+000,1.4000000000000008E+000,0.0000000000000000E+000
0.56,5.1032917496547299E+000,3.6623958260790115E+000,1.5000000000000009E+000,0.0000000000000000E+000
0.57,4.9318903443041409E+000,3.6386915798000850E+000,1.6000000000000010E+000,0.0000000000000000E+000
0.58,4.7755112450304269E+000,3.6141689796363043E+000,1.7000000000000011E+000,0.0000000000000000E+000
0.59,4.6420855926062110E+000,3.5888161068312736E+000,1.8000000000000012E+000,0.0000000000000000E+000
0.6,4.5373788262617190E+000,3.5626211737382718E+000,1.9000000000000012E+000,0.0000000000000000E+000
0.61,4.4644274743183328E+000,3.5355725256816588E+000,2.0000000000000013E+000,0.0000000000000000E+000
0.62,4.4232430566402030E+000,3.5076586427972840E+000,2.1000000000000014E+000,0.0000000000000000E+000
0.63,4.4108120828151289E+000,3.4788681418516059E+000,2.2000000000000015E+000,0.0000000000000000E+000
0.64,4.4213921460649930E+000,3.4491897780392371E+000,2.3000000000000016E+000,0.0000000000000000E+000
0.65,4.4470751289751167E+000,3.4186124467586296E+000,2.4000000000000017E+000,0.0000000000000000E+000
0.66,4.4785623903681273E+000,3.3871251853656190E+000,2.5000000000000018E+000,0.0000000000000000E+000
0.67,4.5060760524587069E+000,3.3547171749045548E+000,2.6000000000000019E+000,0.0000000000000000E+000
0.68,4.5203171849840187E+000,3.3213777418167374E+000,2.7000000000000020E+000,0.0000000000000000E+000
0.69,4.5133770924041050E+000,3.2870963596258975E+000,2.8000000000000020E+000,0.0000000000000000E+000
0.7,4.4795125008670471E+000,3.2518626506004491E+000,2.9000000000000021E+000,0.0000000000000000E+000
0.71,4.4157087640752426E+000,3.2156663873922522E+000,3.0000000000000022E+000,0.0000000000000000E+000
0.72,4.3219759573783678E+000,3.1784974946516309E+000,3.1000000000000023E+000,0.0000000000000000E+000
0.73,4.2013488761823625E+000,3.1403460506183878E+000,3.2000000000000024E+000,0.0000000000000000E+000
0.74,4.0595909386746900E+000,3.1707741696534764E+000,3.2304281190350910E+000,0.0000000000000000E+000
0.75,3.9046309767770362E+000,3.2007013247875453E+000,3.2603552741691599E+000,0.0000000000000000E+000
0.76,3.7457880460003823E+000,3.2301227901758724E+000,3.2897767395574871E+000,0.0000000000000000E+000
0.77,3.5928601350665956E+000,3.2590339198280081E+000,3.3186878692096231E+000,0.0000000000000000E+000
0.78,3.4551659786022535E+000,3.2874301483414321E+000,3.3470840977230472E+000,0.0000000000000000E+000
0.79,3.3406337668109058E+000,3.3153069916224829E+000,3.3749609410040979E+000,0.0000000000000000E+000
0.8,3.2550259554294834E+000,3.3426600475944475E+000,3.4023139969760625E+000,0.0000000000000000E+000
0.81,3.2550259554294838E+000,3.3426600475944479E+000,3.4023139969760630E+000,0.0000000000000000E+000
0.82,3.2653265219086491E+000,3.3529606140736132E+000,3.4126145634552283E+000,0.0000000000000000E+000
0.83,3.2849193636517318E+000,3.3725534558166959E+000,3.4322074051983109E+000,0.0000000000000000E+000
0.84,3.3118865967975637E+000,3.3995206889625278E+000,3.4591746383441428E+000,0.0000000000000000E+000
0.85,3.3576502348383568E+000,3.4241916957568890E+000,3.4838456451385040E+000,0.0000000000000000E+000
0.86,3.4094051000614494E+000,3.4483142631453427E+000,3.5079682125269578E+000,0.0000000000000000E+000
0.87,3.4573701141919289E+000,3.4718845818948605E+000,3.5315385312764755E+000,0.0000000000000000E+000
0.88,3.4922431174613919E+000,3.4948989299788762E+000,3.5545528793604912E+000,0.0000000000000000E+000
0.89,3.5061121563183177E+000,3.5173536731650361E+000,3.5770076225466512E+000,0.0000000000000000E+000
0.9,3.4932306709077072E+000,3.5392452655890878E+000,3.5988992149707029E+000,0.0000000000000000E+000
0.91,3.4505807014562571E+000,3.5105702503148120E+000,3.5702241996964270E+000,1.0000000000000009E-001
0.92,3.3781689828885573E+000,3.4813252598799136E+000,3.5409792092615286E+000,2.0000000000000018E-001
0.93,3.2790269437635708E+000,3.4515070168277826E+000,3.5111609662093977E+000,3.0000000000000027E-001
0.94,3.1589146095315552E+000,3.4211123342250422E+000,3.4807662836066573E+000,4.0000000000000036E-001
0.95,3.0257573940225160E+000,3.3901381161648039E+000,3.4497920655464189E+000,5.0000000000000044E-001
0.96,2.8888709098410335E+000,3.3585813582555453E+000,3.4182353076371603E+000,6.0000000000000053E-001
0.97,2.7580496785315307E+000,3.3264391480955391E+000,3.3860930974771541E+000,7.0000000000000062E-001
0.98,2.6426089438196034E+000,3.2937086657327557E+000,3.3533626151143707E+000,8.0000000000000071E-001
0.99,2.5504733818355372E+000,3.2603871841101659E+000,3.3200411334917810E+000,9.0000000000000080E-001
1,2.4874019116256276E+000,3.2264720694963742E+000,3.2861260188779893E+000,1.0000000000000009E+000
1.01,2.4564244868153460E+000,3.1919607819015159E+000,3.2516147312831309E+000,1.1000000000000010E+000
1.02,2.4575459990991706E+000,3.1568508754783520E+000,3.2165048248599670E+000,1.2000000000000011E+000
1.03,2.4877462774681343E+000,3.1211399989084945E+000,3.1807939482901095E+000,1.3000000000000012E+000
1.04,2.5412761831751998E+000,3.0848258957737098E+000,3.1444798451553249E+000,1.4000000000000012E+000
1.05,2.6102208165276743E+000,3.0479064049122302E+000,3.1075603542938453E+000,1.5000000000000013E+000
1.06,2.6852747048320764E+000,3.0103794607600292E+000,3.0700334101416442E+000,1.6000000000000014E+000
1.07,2.7566530906276574E+000,2.9722430936769961E+000,3.0318970430586112E+000,1.7000000000000015E+000
1.08,2.8150501169032123E+000,2.9334954302579654E+000,2.9931493796395805E+000,1.8000000000000016E+000
1.09,2.8525501153912884E+000,2.8941346936285499E+000,2.9537886430101650E+000,1.9000000000000017E+000
1.1,2.8634027946344220E+000,2.8541592037257293E+000,2.9138131531073443E+000,2.0000000000000018E+000
1.11,2.8445864469595756E+000,2.8135673775631513E+000,2.8732213269447664E+000,2.1000000000000019E+000
1.12,2.7961040436861730E+000,2.7723577294811039E+000,2.8320116788627190E+000,2.2000000000000020E+000
1.13,2.7209832346568947E+000,2.7305288713811184E+000,2.7901828207627335E+000,2.3000000000000020E+000
1.14,2.6551828183474937E+000,2.6729782298170708E+000,2.7326321791986858E+000,2.4000000000000021E+000
1.15,2.5739350645064731E+000,2.6160492809228231E+000,2.6757032303044381E+000,2.5000000000000022E+000
1.16,2.4865473886326623E+000,2.5597431188597284E+000,2.6193970682413434E+000,2.6000000000000023E+000
1.17,2.4028064958348443E+000,2.5040607394438799E+000,2.5637146888254949E+000,2.7000000000000024E+000
1.18,2.3320201953073911E+000,2.5006889398071999E+000,2.5603428891888149E+000,2.6966282003633224E+000
1.19,2.2821061117277801E+000,2.4977341259239885E+000,2.5573880753056035E+000,2.6936733864801110E+000
1.2,2.2588164968814199E+000,2.4951967643936110E+000,2.5548507137752261E+000,2.6911360249497336E+000
1.21,2.2651750223776537E+000,2.4930772558948675E+000,2.5527312052764826E+000,2.6890165164509900E+000
1.22,2.3011806841315949E+000,2.4913759351227198E+000,2.5510298845043349E+000,2.6873151956788424E+000
1.23,2.3638078025226839E+000,2.4900930707354401E+000,2.5497470201170551E+000,2.6860323312915626E+000
1.24,2.4473021182299410E+000,2.4892288653121866E+000,2.5488828146938016E+000,2.6851681258683091E+000
1.25,2.5437439998329756E+000,2.4887834553210140E+000,2.5484374047026290E+000,2.6847227158771365E+000
1.26,2.6436643671619025E+000,2.4888099995447051E+000,2.5484639489263201E+000,2.6847492601008276E+000
1.27,2.7387700187914170E+000,2.4888099995447051E+000,2.5484639489263201E+000,2.6847492601008276E+000
1.28,2.8196717182289102E+000,2.4888099995447051E+000,2.5484639489263201E+000,2.6847492601008276E+000
1.29,2.8784502434581554E+000,2.4888099995447051E+000,2.5484639489263201E+000,2.6847492601008276E+000
1.3,2.9093519428956474E+000,2.4888099995447051E+000,2.5484639489263201E+000,2.6847492601008276E+000
1.31,2.9093519428956442E+000,2.4888099995447051E+000,2.5484639489263201E+000,2.6847492601008276E+000
1.32,2.8784502434581469E+000,2.4888099995447051E+000,2.5484639489263201E+000,2.6847492601008276E+000
1.33,2.8196717182288973E+000,2.4888099995447051E+000,2.5484639489263201E+000,2.6847492601008276E+000
1.34,2.7387700187914006E+000,2.4888099995447051E+000,2.5484639489263201E+000,2.6847492601008276E+000
1.35,2.6436643671618842E+000,2.4888099995447051E+000,2.5484639489263201E+000,2.6847492601008276E+000
1.36,2.5436643671618842E+000,2.4888099995447051E+000,2.5484639489263201E+000,2.6847492601008276E+000
1.37,2.4485587155323696E+000,2.4888099995447051E+000,2.5484639489263201E+000,2.6847492601008276E+000
1.38,2.3676570160948764E+000,2.4888099995447051E+000,2.5484639489263201E+000,2.6847492601008276E+000
1.39,2.3088784908656317E+000,2.4888099995447051E+000,2.5484639489263201E+000,2.6847492601008276E+000
1.4,2.2779767914281401E+000,2.4888099995447051E+000,2.5484639489263201E+000,2.6847492601008276E+000
1.41,2.2779767914281437E+000,2.4888099995447051E+000,2.5484639489263201E+000,2.6847492601008276E+000
1.42,2.3088784908656410E+000,2.4888099995447051E+000,2.5484639489263201E+000,2.6847492601008276E+000
1.43,2.3676570160948907E+000,2.4888099995447051E+000,2.5484639489263201E+000,2.6847492601008276E+000
1.44,2.4485587155323874E+000,2.4888099995447051E+000,2.5484639489263201E+000,2.6847492601008276E+000
1.45,2.5436643671619037E+000,2.4888099995447051E+000,2.5484639489263201E+000,2.6847492601008276E+000
1.46,2.6436643671619038E+000,2.4888099995447051E+000,2.5484639489263201E+000,2.6847492601008276E+000
1.47,2.7387700187914183E+000,2.4888099995447051E+000,2.5484639489263201E+000,2.6847492601008276E+000
1.48,2.8196717182289115E+000,2.4888099995447051E+000,2.5484639489263201E+000,2.6847492601008276E+000
1.49,2.8784502434581563E+000,2.4888099995447051E+000,2.5484639489263201E+000,2.6847492601008276E+000
1.5,2.9093519428956442E+000,2.4888099995447051E+000,2.5484639489263201E+000,2.6847492601008276E+000
